material_id,full_formula,icsd_ids,band_gap,spacegroup,pretty_formula
mp-966800,In2P2,"[190429, 180911]",0.5137999999999998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'crystal_system': 'hexagonal', 'hall': 'P 6c -2c'}",InP
mp-1106386,B2H12N2,"[181423, 237079]",6.0083,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1', 'number': 4, 'point_group': '2', 'crystal_system': 'monoclinic', 'hall': 'P 2yb'}",BH6N
mp-1195726,Na4Li4B8H40N8,[184625],3.9023,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pca2_1', 'number': 29, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2ac'}",NaLiB2(H5N)2
mp-1070456,Be3N2,[185490],2.8646,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R3m', 'number': 160, 'point_group': '3m', 'crystal_system': 'trigonal', 'hall': 'R 3 -2""'}",Be3N2
mp-1196426,Yb22Al2Sb18,"[186096, 186085, 186104, 186138, 186099, 186097, 186094, 186095, 186077, 186091, 186083, 186100, 186076, 186074, 186098, 186080, 186089, 186082, 186088, 186102, 186084, 186090, 186075, 186086, 186103, 186079, 186092, 186105, 186087, 186101, 186078, 186093, 186081]",1.0701999999999994,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Iba2', 'number': 45, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'I 2 -2c'}",Yb11AlSb9
mp-1201270,K18Er18F72,[186997],6.7859,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P3_1', 'number': 144, 'point_group': '3', 'crystal_system': 'trigonal', 'hall': 'P 31'}",KErF4
mp-1202279,K18Ho18F72,[186998],6.9055,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P3_1', 'number': 144, 'point_group': '3', 'crystal_system': 'trigonal', 'hall': 'P 31'}",KHoF4
mp-1202753,K18Tm18F72,[186999],6.8499,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P3_2', 'number': 145, 'point_group': '3', 'crystal_system': 'trigonal', 'hall': 'P 32'}",KTmF4
mp-1198717,K18Y18F72,"[187001, 187000]",6.8924,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P3_2', 'number': 145, 'point_group': '3', 'crystal_system': 'trigonal', 'hall': 'P 32'}",KYF4
mp-1232407,Li6B6H32N4,[189247],5.9434000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1', 'number': 4, 'point_group': '2', 'crystal_system': 'monoclinic', 'hall': 'P 2yb'}",Li3B3(H8N)2
mp-1018100,Al2Sb2,[190422],0.9120999999999996,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'crystal_system': 'hexagonal', 'hall': 'P 6c -2c'}",AlSb
mp-1077506,B3N3,[191254],1.0837000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Imm2', 'number': 44, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'I 2 -2'}",BN
mp-1019323,Th2H1N3,[192153],1.5488,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P3m1', 'number': 156, 'point_group': '3m', 'crystal_system': 'trigonal', 'hall': 'P 3 -2""'}",Th2HN3
mp-1103709,Rb4Cd2I4Br4,[194236],3.1710000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Ama2', 'number': 40, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'A 2 -2a'}",Rb2Cd(IBr)2
mp-560748,Sb4Cl12F8,[200039],1.7137,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4', 'number': 79, 'point_group': '4', 'crystal_system': 'tetragonal', 'hall': 'I 4'}",SbCl3F2
mp-1238445,Be8H64N16F32,"[200528, 280097, 200933]",6.5561,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",BeH8(NF2)2
mp-29576,Cd14P20,[200596],1.0755,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fdd2', 'number': 43, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'F 2 -2d'}",Cd7P10
mp-24614,Be8H64N16F32,"[280096, 280097, 200933]",6.6481,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",BeH8(NF2)2
mp-29292,B80H104,[201205],3.3335,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4_1cd', 'number': 110, 'point_group': '4mm', 'crystal_system': 'tetragonal', 'hall': 'I 4bw -2c'}",B10H13
mp-1180573,Nb24H4I44,[201427],0.12749999999999995,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",Nb6HI11
mp-29449,Rb16Cu20Cl36,[201786],1.7887,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pc', 'number': 7, 'point_group': 'm', 'crystal_system': 'monoclinic', 'hall': 'P -2yc'}",Rb4Cu5Cl9
mp-29314,Rb6V6Br18,[201835],0.6103000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3cm', 'number': 185, 'point_group': '6mm', 'crystal_system': 'hexagonal', 'hall': 'P 6c -2'}",RbVBr3
mp-29336,Rb4Pu2Cl12,[202527],0.13119999999999998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'crystal_system': 'hexagonal', 'hall': 'P 6c -2c'}",Rb2PuCl6
mp-1087524,Li2H4N2,[237213],2.7839,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cc', 'number': 9, 'point_group': 'm', 'crystal_system': 'monoclinic', 'hall': 'C -2yc'}",LiH2N
mp-1189646,Li4H8N4,[237215],2.9176,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",LiH2N
mp-1197471,Li2As2Xe6F24,[237658],2.9108,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1', 'number': 4, 'point_group': '2', 'crystal_system': 'monoclinic', 'hall': 'P 2yb'}",LiAs(XeF4)3
mp-558728,Cs3Li2F5,[245964],5.7360000000000015,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fmm2', 'number': 42, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'F 2 -2'}",Cs3Li2F5
mp-560088,Cs2Li3F5,[245966],5.6212,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Amm2', 'number': 38, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'A 2 -2'}",Cs2Li3F5
mp-606711,Cs3Li1Cl4,[245969],4.7641,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Amm2', 'number': 38, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'A 2 -2'}",Cs3LiCl4
mp-570756,Cs3Li2Cl5,[245971],5.0645,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cm', 'number': 8, 'point_group': 'm', 'crystal_system': 'monoclinic', 'hall': 'C -2y'}",Cs3Li2Cl5
mp-1080005,Cs3Li2Br5,[245978],4.2273,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cm', 'number': 8, 'point_group': 'm', 'crystal_system': 'monoclinic', 'hall': 'C -2y'}",Cs3Li2Br5
mp-580554,Cs2Li6Br8,[245982],4.0021,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pmc2_1', 'number': 26, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2'}",CsLi3Br4
mp-1190087,Cs4Li4I8,[245986],3.7315,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmc2_1', 'number': 36, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'C 2c -2'}",CsLiI2
mp-1184020,Cs2Li6I8,[245989],3.7509,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm', 'number': 6, 'point_group': 'm', 'crystal_system': 'monoclinic', 'hall': 'P -2y'}",CsLi3I4
mp-866663,K6Ta2F16,[248063],3.85,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'crystal_system': 'hexagonal', 'hall': 'P 6c -2c'}",K3TaF8
mp-1106172,B2H10N2Cl2,[248875],5.4345,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmc2_1', 'number': 36, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'C 2c -2'}",BH5NCl
mp-1194847,Y4B12H132N28,[251870],5.4364,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pca2_1', 'number': 29, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2ac'}",YB3H33N7
mp-1201574,In4Hg12P6Cl18,[261398],2.4934000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1', 'number': 4, 'point_group': '2', 'crystal_system': 'monoclinic', 'hall': 'P 2yb'}",In2Hg6(PCl3)3
mp-1103416,Na2B2H8,[261751],5.4542,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm', 'number': 6, 'point_group': 'm', 'crystal_system': 'monoclinic', 'hall': 'P -2y'}",NaBH4
mp-699937,K16Mn16Be24F96,[280610],4.7164,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1', 'number': 4, 'point_group': '2', 'crystal_system': 'monoclinic', 'hall': 'P 2yb'}",K2Mn2Be3F12
mp-18361,K14Nb2As8,[380109],1.1283,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pmn2_1', 'number': 31, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2ac -2'}",K7NbAs4
mp-18073,K14Ta2As8,[380110],1.0401,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pmn2_1', 'number': 31, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2ac -2'}",K7TaAs4
mp-18440,Rb14Nb2As8,[380111],0.7916000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pmn2_1', 'number': 31, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2ac -2'}",Rb7NbAs4
mp-680466,In2Bi74Br96,[391191],1.3903,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3', 'number': 173, 'point_group': '6', 'crystal_system': 'hexagonal', 'hall': 'P 6c'}",InBi37Br48
mp-567472,Cu12P48I12,[401755],0.8797000000000006,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1', 'number': 4, 'point_group': '2', 'crystal_system': 'monoclinic', 'hall': 'P 2yb'}",CuP4I
mp-1189443,H4N4F8,"[404201, 404200]",4.7366,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pca2_1', 'number': 29, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2ac'}",HNF2
mp-759690,Mn2H16N4F12,[406381],3.3135,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'crystal_system': 'hexagonal', 'hall': 'P 6c -2c'}",MnH8(NF3)2
mp-571006,Yb4P20,[409180],0.20899999999999969,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1', 'number': 4, 'point_group': '2', 'crystal_system': 'monoclinic', 'hall': 'P 2yb'}",YbP5
mp-570828,Al8Hg16Sb8Cl32,[409934],0.8828,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",AlHg2SbCl4
mp-1079049,Ir1N4Cl4,[410911],0.4762,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P1', 'number': 1, 'point_group': '1', 'crystal_system': 'triclinic', 'hall': 'P 1'}",Ir(NCl)4
mp-29845,Cs9Hg9Cl27,[410977],1.9873,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P3_2', 'number': 145, 'point_group': '3', 'crystal_system': 'trigonal', 'hall': 'P 32'}",CsHgCl3
mp-10419,Na8Re2N6,[411243],2.4466,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cc', 'number': 9, 'point_group': 'm', 'crystal_system': 'monoclinic', 'hall': 'C -2yc'}",Na4ReN3
mp-1199772,Sb16Xe8Cl8F88,[411897],2.1165000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",Sb2XeClF11
mp-554764,Sb12Au12F88,[412236],0.1137999999999999,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pc', 'number': 7, 'point_group': 'm', 'crystal_system': 'monoclinic', 'hall': 'P -2yc'}",Sb3Au3F22
mp-1201608,Sb8As4Au4Xe4F56,[412994],3.2728,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",Sb2AsAuXeF14
mp-31251,Ga8Sb32Cl32,[413577],2.0139,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",Ga(SbCl)4
mp-569854,Ga6Bi10Cl24,[414089],1.8018,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R3c', 'number': 161, 'point_group': '3m', 'crystal_system': 'trigonal', 'hall': 'R 3 -2""c'}",Ga3Bi5Cl12
mp-569237,Ga12Bi48Cl48,[414090],1.4227,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3', 'number': 173, 'point_group': '6', 'crystal_system': 'hexagonal', 'hall': 'P 6c'}",Ga(BiCl)4
mp-570935,Li2I2,[414242],4.381,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'crystal_system': 'hexagonal', 'hall': 'P 6c -2c'}",LiI
mp-567352,Ga8Sb32Br32,[415089],2.0175,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",Ga(SbBr)4
mp-571502,Ga8Bi32Br32,[415130],1.5866,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",Ga(BiBr)4
mp-1199218,Li12As28H156N52,[415189],1.8092,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",Li3As7(H3N)13
mp-683925,Cs8Sb24F128,[415750],3.8894,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pca2_1', 'number': 29, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2ac'}",CsSb3F16
mp-641661,Xe16F96,[416320],2.5833,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",XeF6
mp-570838,Cd2Hg8As4I8,[416973],0.4617,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1', 'number': 4, 'point_group': '2', 'crystal_system': 'monoclinic', 'hall': 'P 2yb'}",CdHg4(AsI2)2
mp-568031,Ga8Hg16Sb8Cl32,[417593],0.8055,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",GaHg2SbCl4
mp-570504,Yb22In2Sb18,[417819],0.6692999999999998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Iba2', 'number': 45, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'I 2 -2c'}",Yb11InSb9
mp-555932,Rb4Er12F40,[418211],7.282,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'crystal_system': 'hexagonal', 'hall': 'P 6c -2c'}",RbEr3F10
mp-571379,In4Ga8Cl28,[418803],3.8337,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",InGa2Cl7
mp-568100,Re1N1Cl4,[419181],1.1041999999999998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4', 'number': 79, 'point_group': '4', 'crystal_system': 'tetragonal', 'hall': 'I 4'}",ReNCl4
mp-1198625,H28N8F4,[419918],4.8684,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pca2_1', 'number': 29, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2ac'}",H7N2F
mp-569580,Na4La16I28N8,[419946],2.8344,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",NaLa4I7N2
mp-570548,Na4Pr16I28N8,[419948],2.7093,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",NaPr4I7N2
mp-568759,Na4Nd16I28N8,[419949],2.7212,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",NaNd4I7N2
mp-1200814,B4H48N16F12,[420965],5.218299999999998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",BH12N4F3
mp-1102129,Na4Yb2Cd2Sb4,[422274],0.3256999999999999,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pmc2_1', 'number': 26, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2'}",Na2YbCdSb2
mp-1204824,Li4B4H32N8,[423631],5.533,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cc', 'number': 9, 'point_group': 'm', 'crystal_system': 'monoclinic', 'hall': 'C -2yc'}",LiB(H4N)2
mp-1201648,Li4B4H48N16,[423632],5.2734000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pca2_1', 'number': 29, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2ac'}",LiB(H3N)4
mp-1198478,Br8N24,[423741],2.011,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4_1cd', 'number': 110, 'point_group': '4mm', 'crystal_system': 'tetragonal', 'hall': 'I 4bw -2c'}",BrN3
mp-1095181,N6Cl2,[424502],2.3592,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmc2_1', 'number': 36, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'C 2c -2'}",N3Cl
mp-1192457,Sb2Ir2Xe2F24,[424641],0.17090000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cc', 'number': 9, 'point_group': 'm', 'crystal_system': 'monoclinic', 'hall': 'C -2yc'}",SbIrXeF12
mp-1066781,Br2Cl2,[424850],1.8328,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmc2_1', 'number': 36, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'C 2c -2'}",BrCl
mp-1198361,Al12Bi48Cl48,[426517],1.4598000000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3', 'number': 173, 'point_group': '6', 'crystal_system': 'hexagonal', 'hall': 'P 6c'}",Al(BiCl)4
mp-1195481,Hg4As8Xe20F88,[428000],2.1803,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pna2_1', 'number': 33, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2c -2n'}",HgAs2Xe5F22
mp-1190782,Li8Yb8Bi8,[602201],0.2643,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'crystal_system': 'hexagonal', 'hall': 'P 6c -2c'}",LiYbBi
mp-1008559,B2P2,[615155],1.0759,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'crystal_system': 'hexagonal', 'hall': 'P 6c -2c'}",BP
mp-1066400,Na1N3,[644523],4.2042,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R3m', 'number': 160, 'point_group': '3m', 'crystal_system': 'trigonal', 'hall': 'R 3 -2""'}",NaN3
